column,row,orientation,sonar_name,sonar_range_begin_val,probability
2,4,L,L,22.0,0.00478
2,4,L,L,26.0,0.00478
2,4,L,L,27.0,0.00478
2,4,L,L,29.0,0.00478
2,4,L,R,6.0,0.02871
2,4,L,R,7.0,0.1244
2,4,L,R,8.0,0.19139
2,4,L,R,9.0,0.27751
2,4,L,R,10.0,0.23445
2,4,L,R,11.0,0.1244
2,4,L,R,12.0,0.01914
2,5,S,L,6.0,0.0117
2,5,S,L,7.0,0.16959
2,5,S,L,8.0,0.14035
2,5,S,L,9.0,0.24561
2,5,S,L,10.0,0.14035
2,5,S,L,11.0,0.20468
2,5,S,L,12.0,0.04678
2,5,S,L,13.0,0.02339
2,5,S,L,14.0,0.00585
2,5,S,L,15.0,0.00585
2,5,S,L,20.0,0.00585
2,5,S,R,3.0,0.02924
2,5,S,R,4.0,0.03509
2,5,S,R,5.0,0.09357
2,5,S,R,6.0,0.21637
2,5,S,R,7.0,0.27485
2,5,S,R,8.0,0.06433
2,5,S,R,9.0,0.07602
2,5,S,R,10.0,0.07602
2,5,S,R,11.0,0.09942
2,5,S,R,12.0,0.02924
2,5,S,R,13.0,0.00585
2,5,R,L,3.0,0.14354
2,5,R,L,4.0,0.01914
2,5,R,L,5.0,0.06699
2,5,R,L,6.0,0.07177
2,5,R,L,7.0,0.2488
2,5,R,L,8.0,0.11005
2,5,R,L,9.0,0.09569
2,5,R,L,10.0,0.11005
2,5,R,L,11.0,0.07656
2,5,R,L,12.0,0.05263
2,5,R,L,13.0,0.00478
2,5,R,R,3.0,0.2201
2,5,R,R,4.0,0.20096
2,5,R,R,5.0,0.15311
2,5,R,R,6.0,0.14354
2,5,R,R,7.0,0.15311
2,5,R,R,8.0,0.03828
2,5,R,R,9.0,0.03828
2,5,R,R,10.0,0.01435
2,5,R,R,11.0,0.00478
2,5,R,R,12.0,0.01435
2,5,R,R,13.0,0.00957
2,5,R,R,14.0,0.00957
2,5,L,L,10.0,0.03828
2,5,L,L,11.0,0.29187
2,5,L,L,12.0,0.51675
2,5,L,L,13.0,0.07656
2,5,L,L,14.0,0.03349
2,5,L,L,15.0,0.01435
2,5,L,L,16.0,0.00478
2,5,L,L,18.0,0.00957
2,5,L,L,20.0,0.00478
2,5,L,L,21.0,0.00478
2,5,L,L,22.0,0.00478
2,5,L,R,6.0,0.04785
2,5,L,R,7.0,0.21053
2,5,L,R,8.0,0.17225
2,5,L,R,9.0,0.20096
2,5,L,R,10.0,0.16746
2,5,L,R,11.0,0.09569
2,5,L,R,12.0,0.09569
2,5,L,R,13.0,0.00957
2,6,S,L,4.0,0.02924
2,6,S,L,5.0,0.04678
2,6,S,L,6.0,0.07602
2,6,S,L,7.0,0.39181
2,6,S,L,8.0,0.22222
2,6,S,L,9.0,0.09357
2,6,S,L,10.0,0.07018
2,6,S,L,11.0,0.03509
2,6,S,L,12.0,0.02924
2,6,S,L,15.0,0.00585
2,6,S,R,3.0,0.26316
2,6,S,R,4.0,0.25146
2,6,S,R,5.0,0.1462
2,6,S,R,6.0,0.1462
2,6,S,R,7.0,0.15205
2,6,S,R,8.0,0.01754
2,6,S,R,9.0,0.00585
2,6,S,R,12.0,0.01754
2,6,R,L,4.0,0.00478
2,6,R,L,5.0,0.03828
2,6,R,L,6.0,0.01435
2,6,R,L,7.0,0.36364
2,6,R,L,8.0,0.2201
2,6,R,L,9.0,0.16746
2,6,R,L,10.0,0.07656
2,6,R,L,11.0,0.10048
2,6,R,L,12.0,0.00478
2,6,R,L,14.0,0.00478
2,6,R,L,16.0,0.00478
2,6,R,R,0.0,0.00478
2,6,R,R,3.0,0.20574
2,6,R,R,4.0,0.18182
2,6,R,R,5.0,0.17225
2,6,R,R,6.0,0.17703
2,6,R,R,7.0,0.16746
2,6,R,R,8.0,0.03349
2,6,R,R,9.0,0.03349
2,6,R,R,10.0,0.00957
2,6,R,R,11.0,0.00957
2,6,R,R,12.0,0.00478
2,6,L,L,7.0,0.01435
2,6,L,L,8.0,0.02392
2,6,L,L,9.0,0.08612
2,6,L,L,10.0,0.14833
2,6,L,L,11.0,0.42584
2,6,L,L,12.0,0.2488
2,6,L,L,13.0,0.02392
2,6,L,L,14.0,0.00957
2,6,L,L,15.0,0.01435
2,6,L,L,16.0,0.00478
2,6,L,R,4.0,0.01914
2,6,L,R,5.0,0.04306
2,6,L,R,6.0,0.05742
2,6,L,R,7.0,0.17225
2,6,L,R,8.0,0.12919
2,6,L,R,9.0,0.11962
2,6,L,R,10.0,0.05742
2,6,L,R,11.0,0.22967
2,6,L,R,12.0,0.11962
2,6,L,R,13.0,0.00957
2,6,L,R,14.0,0.02871
2,6,L,R,18.0,0.00957
2,6,L,R,24.0,0.00478
2,7,S,L,3.0,0.4269
2,7,S,L,4.0,0.06433
2,7,S,L,5.0,0.11696
2,7,S,L,6.0,0.15789
2,7,S,L,7.0,0.18129
2,7,S,L,8.0,0.02924
2,7,S,L,9.0,0.00585
2,7,S,L,10.0,0.00585
2,7,S,L,11.0,0.00585
2,7,S,L,12.0,0.00585
2,7,S,R,2.0,0.09357
2,7,S,R,3.0,0.70175
2,7,S,R,4.0,0.09357
2,7,S,R,5.0,0.04678
2,7,S,R,6.0,0.03509
2,7,S,R,7.0,0.02924
2,7,R,L,4.0,0.06699
2,7,R,L,5.0,0.08134
2,7,R,L,6.0,0.08134
2,7,R,L,7.0,0.30144
2,7,R,L,8.0,0.19139
2,7,R,L,9.0,0.12919
2,7,R,L,10.0,0.10526
2,7,R,L,11.0,0.03349
2,7,R,L,12.0,0.00957
2,7,R,R,3.0,0.08134
2,7,R,R,4.0,0.15311
2,7,R,R,5.0,0.23923
2,7,R,R,6.0,0.11005
2,7,R,R,7.0,0.2201
2,7,R,R,8.0,0.02871
2,7,R,R,9.0,0.03349
2,7,R,R,10.0,0.02392
2,7,R,R,11.0,0.05263
2,7,R,R,12.0,0.02871
2,7,R,R,13.0,0.01435
2,7,R,R,14.0,0.00957
2,7,R,R,16.0,0.00478
2,7,L,L,7.0,0.03828
2,7,L,L,8.0,0.01435
2,7,L,L,9.0,0.01914
2,7,L,L,10.0,0.01914
2,7,L,L,11.0,0.311
2,7,L,L,12.0,0.39234
2,7,L,L,13.0,0.09569
2,7,L,L,14.0,0.04785
2,7,L,L,15.0,0.03349
2,7,L,L,16.0,0.02392
2,7,L,L,17.0,0.00478
2,7,L,R,3.0,0.02871
2,7,L,R,4.0,0.04785
2,7,L,R,5.0,0.02392
2,7,L,R,6.0,0.04306
2,7,L,R,7.0,0.15789
2,7,L,R,8.0,0.14354
2,7,L,R,9.0,0.10048
2,7,L,R,10.0,0.12919
2,7,L,R,11.0,0.22488
2,7,L,R,12.0,0.08134
2,7,L,R,13.0,0.00957
2,7,L,R,14.0,0.00478
2,7,L,R,16.0,0.00478
3,0,S,L,13.0,0.00585
3,0,S,L,14.0,0.01754
3,0,S,L,15.0,0.04094
3,0,S,L,16.0,0.09942
3,0,S,L,17.0,0.07602
3,0,S,L,18.0,0.40351
3,0,S,L,19.0,0.18129
3,0,S,L,20.0,0.06433
3,0,S,L,21.0,0.02924
3,0,S,L,22.0,0.03509
3,0,S,L,23.0,0.04678
3,0,S,R,5.0,0.00585
3,0,S,R,6.0,0.02924
3,0,S,R,7.0,0.12865
3,0,S,R,8.0,0.06433
3,0,S,R,9.0,0.02339
3,0,S,R,10.0,0.04678
3,0,S,R,11.0,0.07018
3,0,S,R,12.0,0.07018
3,0,S,R,13.0,0.00585
3,0,S,R,14.0,0.0117
3,0,S,R,15.0,0.10526
3,0,S,R,16.0,0.05263
3,0,S,R,17.0,0.05263
3,0,S,R,18.0,0.16959
3,0,S,R,19.0,0.14035
3,0,S,R,20.0,0.0117
3,0,S,R,21.0,0.00585
3,0,S,R,41.0,0.00585
3,0,R,L,3.0,0.21053
3,0,R,L,4.0,0.04605
3,0,R,L,5.0,0.04605
3,0,R,L,6.0,0.14474
3,0,R,L,7.0,0.15789
3,0,R,L,8.0,0.07237
3,0,R,L,9.0,0.06579
3,0,R,L,10.0,0.03289
3,0,R,L,11.0,0.02632
3,0,R,L,12.0,0.06579
3,0,R,L,13.0,0.01974
3,0,R,L,14.0,0.03289
3,0,R,L,15.0,0.01316
3,0,R,L,16.0,0.01316
3,0,R,L,18.0,0.01974
3,0,R,L,19.0,0.02632
3,0,R,L,20.0,0.00658
3,0,R,R,2.0,0.05921
3,0,R,R,3.0,0.55263
3,0,R,R,4.0,0.09211
3,0,R,R,5.0,0.10526
3,0,R,R,6.0,0.06579
3,0,R,R,7.0,0.07237
3,0,R,R,8.0,0.01316
3,0,R,R,9.0,0.01316
3,0,R,R,10.0,0.00658
3,0,R,R,11.0,0.00658
3,0,R,R,14.0,0.01316
3,0,L,L,32.0,0.00957
3,0,L,L,33.0,0.00478
3,0,L,L,34.0,0.00957
3,0,L,L,70.0,0.00478
3,0,L,L,38.0,0.00478
3,0,L,L,37.0,0.00478
3,0,L,L,16.0,0.02871
3,0,L,L,17.0,0.03349
3,0,L,L,18.0,0.2823
3,0,L,L,19.0,0.16746
3,0,L,L,20.0,0.16746
3,0,L,L,21.0,0.10048
3,0,L,L,22.0,0.08612
3,0,L,L,23.0,0.01435
3,0,L,L,24.0,0.03349
3,0,L,L,25.0,0.00957
3,0,L,L,26.0,0.00478
3,0,L,L,27.0,0.00957
3,0,L,L,29.0,0.00957
3,0,L,L,30.0,0.00478
3,0,L,L,31.0,0.00957
3,0,L,R,72.0,0.00478
3,0,L,R,10.0,0.00478
3,0,L,R,11.0,0.02392
3,0,L,R,12.0,0.05263
3,0,L,R,13.0,0.07177
3,0,L,R,14.0,0.39713
3,0,L,R,15.0,0.21531
3,0,L,R,16.0,0.04785
3,0,L,R,17.0,0.01435
3,0,L,R,18.0,0.08134
3,0,L,R,19.0,0.00957
3,0,L,R,20.0,0.00478
3,0,L,R,21.0,0.00478
3,0,L,R,22.0,0.01914
3,0,L,R,23.0,0.01435
3,0,L,R,24.0,0.00957
3,0,L,R,25.0,0.01435
3,0,L,R,26.0,0.00478
3,0,L,R,63.0,0.00478
3,1,S,L,14.0,0.01754
3,1,S,L,15.0,0.05263
3,1,S,L,16.0,0.31579
3,1,S,L,17.0,0.25731
3,1,S,L,18.0,0.31579
3,1,S,L,19.0,0.02339
3,1,S,L,20.0,0.0117
3,1,S,L,21.0,0.00585
3,1,S,R,5.0,0.00585
3,1,S,R,6.0,0.06433
3,1,S,R,7.0,0.23392
3,1,S,R,8.0,0.08772
3,1,S,R,9.0,0.08187
3,1,S,R,10.0,0.06433
3,1,S,R,11.0,0.03509
3,1,S,R,12.0,0.0117
3,1,S,R,13.0,0.02339
3,1,S,R,14.0,0.04678
3,1,S,R,15.0,0.02924
3,1,S,R,16.0,0.07602
3,1,S,R,17.0,0.12865
3,1,S,R,18.0,0.11111
3,1,R,L,3.0,0.11842
3,1,R,L,4.0,0.07237
3,1,R,L,5.0,0.09211
3,1,R,L,6.0,0.09868
3,1,R,L,7.0,0.32237
3,1,R,L,8.0,0.11184
3,1,R,L,9.0,0.07895
3,1,R,L,10.0,0.02632
3,1,R,L,11.0,0.05921
3,1,R,L,12.0,0.01974
3,1,R,R,2.0,0.01974
3,1,R,R,3.0,0.31579
3,1,R,R,4.0,0.18421
3,1,R,R,5.0,0.10526
3,1,R,R,6.0,0.125
3,1,R,R,7.0,0.09868
3,1,R,R,8.0,0.03289
3,1,R,R,9.0,0.01974
3,1,R,R,10.0,0.03947
3,1,R,R,12.0,0.03289
3,1,R,R,13.0,0.01974
3,1,R,R,14.0,0.00658
3,1,L,L,35.0,0.00478
3,1,L,L,67.0,0.00478
3,1,L,L,13.0,0.02871
3,1,L,L,14.0,0.10048
3,1,L,L,15.0,0.01914
3,1,L,L,16.0,0.03828
3,1,L,L,17.0,0.03828
3,1,L,L,18.0,0.22488
3,1,L,L,19.0,0.08134
3,1,L,L,20.0,0.0622
3,1,L,L,21.0,0.10526
3,1,L,L,22.0,0.11005
3,1,L,L,23.0,0.05263
3,1,L,L,24.0,0.08612
3,1,L,L,25.0,0.00957
3,1,L,L,27.0,0.02392
3,1,L,L,30.0,0.00957
3,1,L,R,8.0,0.00478
3,1,L,R,9.0,0.02871
3,1,L,R,10.0,0.02871
3,1,L,R,11.0,0.07656
3,1,L,R,12.0,0.36364
3,1,L,R,13.0,0.17703
3,1,L,R,14.0,0.09569
3,1,L,R,15.0,0.02392
3,1,L,R,16.0,0.0622
3,1,L,R,17.0,0.00957
3,1,L,R,18.0,0.04785
3,1,L,R,19.0,0.00957
3,1,L,R,21.0,0.00478
3,1,L,R,22.0,0.03349
3,1,L,R,23.0,0.02871
3,1,L,R,24.0,0.00478
3,2,S,L,12.0,0.00585
3,2,S,L,13.0,0.08187
3,2,S,L,14.0,0.38596
3,2,S,L,15.0,0.35088
3,2,S,L,16.0,0.10526
3,2,S,L,17.0,0.02339
3,2,S,L,18.0,0.03509
3,2,S,L,19.0,0.0117
3,2,S,R,5.0,0.0117
3,2,S,R,6.0,0.01754
3,2,S,R,7.0,0.14035
3,2,S,R,8.0,0.08187
3,2,S,R,9.0,0.03509
3,2,S,R,10.0,0.03509
3,2,S,R,11.0,0.07602
3,2,S,R,12.0,0.15205
3,2,S,R,13.0,0.02924
3,2,S,R,14.0,0.22807
3,2,S,R,15.0,0.15789
3,2,S,R,16.0,0.02339
3,2,S,R,18.0,0.00585
3,2,S,R,22.0,0.00585
3,2,R,L,3.0,0.07692
3,2,R,L,4.0,0.08242
3,2,R,L,5.0,0.13187
3,2,R,L,6.0,0.10989
3,2,R,L,7.0,0.30769
3,2,R,L,8.0,0.11538
3,2,R,L,9.0,0.09341
3,2,R,L,10.0,0.02198
3,2,R,L,11.0,0.02198
3,2,R,L,12.0,0.02198
3,2,R,L,13.0,0.00549
3,2,R,L,15.0,0.00549
3,2,R,L,18.0,0.00549
3,2,R,R,2.0,0.03297
3,2,R,R,3.0,0.48352
3,2,R,R,4.0,0.10989
3,2,R,R,5.0,0.13187
3,2,R,R,6.0,0.0989
3,2,R,R,7.0,0.10989
3,2,R,R,8.0,0.01648
3,2,R,R,11.0,0.00549
3,2,R,R,12.0,0.01099
3,2,L,L,11.0,0.06699
3,2,L,L,12.0,0.01914
3,2,L,L,13.0,0.04785
3,2,L,L,14.0,0.16746
3,2,L,L,15.0,0.05742
3,2,L,L,16.0,0.14833
3,2,L,L,17.0,0.04306
3,2,L,L,18.0,0.17225
3,2,L,L,19.0,0.03828
3,2,L,L,20.0,0.02871
3,2,L,L,21.0,0.04306
3,2,L,L,22.0,0.05742
3,2,L,L,23.0,0.03349
3,2,L,L,24.0,0.05742
3,2,L,L,25.0,0.00957
3,2,L,L,27.0,0.00478
3,2,L,L,28.0,0.00478
3,2,L,R,8.0,0.03349
3,2,L,R,9.0,0.04785
3,2,L,R,10.0,0.03828
3,2,L,R,11.0,0.15311
3,2,L,R,12.0,0.40191
3,2,L,R,13.0,0.2201
3,2,L,R,14.0,0.04785
3,2,L,R,15.0,0.00957
3,2,L,R,16.0,0.01914
3,2,L,R,18.0,0.02392
3,2,L,R,20.0,0.00478
3,3,S,L,11.0,0.02339
3,3,S,L,12.0,0.16959
3,3,S,L,13.0,0.37427
3,3,S,L,14.0,0.26316
3,3,S,L,15.0,0.08772
3,3,S,L,16.0,0.02339
3,3,S,L,17.0,0.0117
3,3,S,L,18.0,0.03509
3,3,S,L,19.0,0.00585
3,3,S,L,20.0,0.00585
3,3,S,R,6.0,0.01754
3,3,S,R,7.0,0.09357
3,3,S,R,8.0,0.08187
3,3,S,R,9.0,0.06433
3,3,S,R,10.0,0.04094
3,3,S,R,11.0,0.1462
3,3,S,R,12.0,0.25731
3,3,S,R,13.0,0.17544
3,3,S,R,14.0,0.08187
3,3,S,R,15.0,0.01754
3,3,S,R,16.0,0.00585
3,3,S,R,17.0,0.00585
3,3,S,R,18.0,0.00585
3,3,S,R,26.0,0.00585
3,3,R,L,3.0,0.07895
3,3,R,L,4.0,0.06316
3,3,R,L,5.0,0.08947
3,3,R,L,6.0,0.10526
3,3,R,L,7.0,0.32632
3,3,R,L,8.0,0.13684
3,3,R,L,9.0,0.07895
3,3,R,L,10.0,0.06316
3,3,R,L,11.0,0.02105
3,3,R,L,12.0,0.01579
3,3,R,L,13.0,0.01053
3,3,R,L,14.0,0.00526
3,3,R,L,15.0,0.00526
3,3,R,R,2.0,0.07895
3,3,R,R,3.0,0.46842
3,3,R,R,4.0,0.16842
3,3,R,R,5.0,0.07368
3,3,R,R,6.0,0.10526
3,3,R,R,7.0,0.07368
3,3,R,R,8.0,0.00526
3,3,R,R,9.0,0.01053
3,3,R,R,11.0,0.01579
3,3,L,L,33.0,0.00478
3,3,L,L,12.0,0.00478
3,3,L,L,13.0,0.0622
3,3,L,L,14.0,0.66507
3,3,L,L,15.0,0.12919
3,3,L,L,16.0,0.04306
3,3,L,L,17.0,0.00478
3,3,L,L,18.0,0.03828
3,3,L,L,19.0,0.00478
3,3,L,L,20.0,0.00478
3,3,L,L,25.0,0.02392
3,3,L,L,26.0,0.00478
3,3,L,L,28.0,0.00478
3,3,L,L,30.0,0.00478
3,3,L,R,9.0,0.00478
3,3,L,R,10.0,0.05263
3,3,L,R,11.0,0.17703
3,3,L,R,12.0,0.42584
3,3,L,R,13.0,0.24402
3,3,L,R,14.0,0.0622
3,3,L,R,15.0,0.01435
3,3,L,R,16.0,0.00478
3,3,L,R,17.0,0.00957
3,3,L,R,18.0,0.00478
3,4,S,L,8.0,0.0117
3,4,S,L,9.0,0.05263
3,4,S,L,10.0,0.15205
3,4,S,L,11.0,0.36842
3,4,S,L,12.0,0.27485
3,4,S,L,13.0,0.09357
3,4,S,L,14.0,0.01754
3,4,S,L,15.0,0.01754
3,4,S,L,16.0,0.00585
3,4,S,L,17.0,0.00585
3,4,S,R,5.0,0.00585
3,4,S,R,6.0,0.02924
3,4,S,R,7.0,0.20468
3,4,S,R,8.0,0.11696
3,4,S,R,9.0,0.09357
3,4,S,R,10.0,0.19298
3,4,S,R,11.0,0.18713
3,4,S,R,12.0,0.12865
3,4,S,R,13.0,0.02924
3,4,S,R,16.0,0.00585
3,4,S,R,17.0,0.00585
3,4,R,L,3.0,0.25837
3,4,R,L,4.0,0.14354
3,4,R,L,5.0,0.07177
3,4,R,L,6.0,0.06699
3,4,R,L,7.0,0.24402
3,4,R,L,8.0,0.05263
3,4,R,L,9.0,0.04306
3,4,R,L,10.0,0.01914
3,4,R,L,11.0,0.07177
3,4,R,L,12.0,0.01914
3,4,R,L,13.0,0.00478
3,4,R,L,14.0,0.00478
3,4,R,R,2.0,0.07656
3,4,R,R,3.0,0.74163
3,4,R,R,4.0,0.09569
3,4,R,R,5.0,0.04785
3,4,R,R,6.0,0.01914
3,4,R,R,7.0,0.00478
3,4,R,R,9.0,0.00478
3,4,R,R,12.0,0.00957
3,4,L,L,12.0,0.09569
3,4,L,L,13.0,0.25359
3,4,L,L,14.0,0.43541
3,4,L,L,15.0,0.10526
3,4,L,L,16.0,0.0622
3,4,L,L,17.0,0.02392
3,4,L,L,18.0,0.00478
3,4,L,L,19.0,0.00957
3,4,L,L,21.0,0.00478
3,4,L,L,29.0,0.00478
3,4,L,R,7.0,0.00478
3,4,L,R,8.0,0.03828
3,4,L,R,9.0,0.02871
3,4,L,R,10.0,0.02871
3,4,L,R,11.0,0.22488
3,4,L,R,12.0,0.49282
3,4,L,R,13.0,0.17225
3,4,L,R,14.0,0.00957
3,5,S,L,7.0,0.06433
3,5,S,L,8.0,0.11111
3,5,S,L,9.0,0.19883
3,5,S,L,10.0,0.21637
3,5,S,L,11.0,0.18713
3,5,S,L,12.0,0.14035
3,5,S,L,13.0,0.03509
3,5,S,L,14.0,0.0117
3,5,S,L,15.0,0.0117
3,5,S,L,16.0,0.01754
3,5,S,L,17.0,0.00585
3,5,S,R,3.0,0.0117
3,5,S,R,4.0,0.02924
3,5,S,R,5.0,0.08187
3,5,S,R,6.0,0.09357
3,5,S,R,7.0,0.34503
3,5,S,R,8.0,0.12865
3,5,S,R,9.0,0.12281
3,5,S,R,10.0,0.05848
3,5,S,R,11.0,0.07602
3,5,S,R,12.0,0.04678
3,5,S,R,13.0,0.00585
3,5,R,L,3.0,0.21053
3,5,R,L,4.0,0.11483
3,5,R,L,5.0,0.13876
3,5,R,L,6.0,0.14354
3,5,R,L,7.0,0.14354
3,5,R,L,8.0,0.04306
3,5,R,L,9.0,0.07177
3,5,R,L,10.0,0.04306
3,5,R,L,11.0,0.05742
3,5,R,L,12.0,0.02871
3,5,R,L,14.0,0.00478
3,5,R,R,2.0,0.14354
3,5,R,R,3.0,0.57416
3,5,R,R,4.0,0.07656
3,5,R,R,5.0,0.11005
3,5,R,R,6.0,0.02871
3,5,R,R,7.0,0.05263
3,5,R,R,8.0,0.00478
3,5,R,R,13.0,0.00478
3,5,R,R,14.0,0.00478
3,5,L,L,25.0,0.00478
3,5,L,L,12.0,0.00478
3,5,L,L,13.0,0.2488
3,5,L,L,14.0,0.46411
3,5,L,L,15.0,0.1244
3,5,L,L,16.0,0.03349
3,5,L,L,17.0,0.00478
3,5,L,L,18.0,0.03828
3,5,L,L,19.0,0.01435
3,5,L,L,52.0,0.00478
3,5,L,L,21.0,0.00478
3,5,L,L,22.0,0.00957
3,5,L,L,23.0,0.00957
3,5,L,L,20.0,0.03349
3,5,L,R,7.0,0.00478
3,5,L,R,8.0,0.00957
3,5,L,R,9.0,0.04306
3,5,L,R,10.0,0.11962
3,5,L,R,11.0,0.22488
3,5,L,R,12.0,0.42584
3,5,L,R,13.0,0.03828
3,5,L,R,14.0,0.12919
3,5,L,R,15.0,0.00478
3,6,S,L,3.0,0.01754
3,6,S,L,4.0,0.01754
3,6,S,L,5.0,0.02924
3,6,S,L,6.0,0.04094
3,6,S,L,7.0,0.33333
3,6,S,L,8.0,0.23977
3,6,S,L,9.0,0.10526
3,6,S,L,10.0,0.10526
3,6,S,L,11.0,0.09357
3,6,S,L,12.0,0.01754
3,6,S,R,3.0,0.09942
3,6,S,R,4.0,0.11111
3,6,S,R,5.0,0.22222
3,6,S,R,6.0,0.19298
3,6,S,R,7.0,0.21637
3,6,S,R,8.0,0.05263
3,6,S,R,9.0,0.0117
3,6,S,R,10.0,0.02924
3,6,S,R,11.0,0.01754
3,6,S,R,12.0,0.02924
3,6,S,R,13.0,0.0117
3,6,S,R,16.0,0.00585
3,6,R,L,2.0,0.02392
3,6,R,L,3.0,0.1866
3,6,R,L,4.0,0.05742
3,6,R,L,5.0,0.09569
3,6,R,L,6.0,0.16268
3,6,R,L,7.0,0.30144
3,6,R,L,8.0,0.07177
3,6,R,L,9.0,0.04306
3,6,R,L,10.0,0.00478
3,6,R,L,11.0,0.03349
3,6,R,L,12.0,0.00957
3,6,R,L,13.0,0.00478
3,6,R,L,14.0,0.00478
3,6,R,R,2.0,0.05263
3,6,R,R,3.0,0.72249
3,6,R,R,4.0,0.17225
3,6,R,R,5.0,0.03828
3,6,R,R,6.0,0.00957
3,6,R,R,11.0,0.00478
3,6,L,L,76.0,0.00478
3,6,L,L,10.0,0.00478
3,6,L,L,11.0,0.07656
3,6,L,L,12.0,0.02871
3,6,L,L,13.0,0.29665
3,6,L,L,14.0,0.49761
3,6,L,L,15.0,0.04306
3,6,L,L,17.0,0.00478
3,6,L,L,18.0,0.00957
3,6,L,L,19.0,0.01435
3,6,L,L,20.0,0.00478
3,6,L,L,24.0,0.00478
3,6,L,L,25.0,0.00478
3,6,L,L,31.0,0.00478
3,6,L,R,6.0,0.00478
3,6,L,R,7.0,0.09569
3,6,L,R,8.0,0.14354
3,6,L,R,9.0,0.1244
3,6,L,R,10.0,0.03828
3,6,L,R,11.0,0.13876
3,6,L,R,12.0,0.20574
3,6,L,R,13.0,0.09091
3,6,L,R,14.0,0.05263
3,6,L,R,15.0,0.05263
3,6,L,R,16.0,0.03349
3,6,L,R,17.0,0.01435
3,6,L,R,18.0,0.00478
3,7,S,L,3.0,0.38596
3,7,S,L,4.0,0.05848
3,7,S,L,5.0,0.04678
3,7,S,L,6.0,0.09942
3,7,S,L,7.0,0.22222
3,7,S,L,8.0,0.05848
3,7,S,L,9.0,0.04678
3,7,S,L,10.0,0.04678
3,7,S,L,11.0,0.02339
3,7,S,L,12.0,0.00585
3,7,S,L,16.0,0.00585
3,7,S,R,2.0,0.10526
3,7,S,R,3.0,0.52047
3,7,S,R,4.0,0.09357
3,7,S,R,5.0,0.08187
3,7,S,R,6.0,0.03509
3,7,S,R,7.0,0.10526
3,7,S,R,8.0,0.0117
3,7,S,R,9.0,0.02339
3,7,S,R,10.0,0.01754
3,7,S,R,11.0,0.00585
3,7,R,L,3.0,0.1244
3,7,R,L,4.0,0.1866
3,7,R,L,5.0,0.14833
3,7,R,L,6.0,0.08134
3,7,R,L,7.0,0.27751
3,7,R,L,8.0,0.05263
3,7,R,L,9.0,0.04785
3,7,R,L,10.0,0.03349
3,7,R,L,11.0,0.03828
3,7,R,L,12.0,0.00957
3,7,R,R,2.0,0.01435
3,7,R,R,3.0,0.60287
3,7,R,R,196.0,0.00478
3,7,R,R,5.0,0.08134
3,7,R,R,6.0,0.04306
3,7,R,R,7.0,0.0622
3,7,R,R,8.0,0.00478
3,7,R,R,4.0,0.1866
3,7,L,L,8.0,0.02871
3,7,L,L,9.0,0.02871
3,7,L,L,10.0,0.02392
3,7,L,L,11.0,0.00957
3,7,L,L,12.0,0.08612
3,7,L,L,13.0,0.27273
3,7,L,L,14.0,0.23923
3,7,L,L,15.0,0.08612
3,7,L,L,16.0,0.16746
3,7,L,L,17.0,0.03828
3,7,L,L,18.0,0.01914
3,7,L,R,6.0,0.04306
3,7,L,R,7.0,0.1244
3,7,L,R,8.0,0.0622
3,7,L,R,9.0,0.0622
3,7,L,R,10.0,0.07177
3,7,L,R,11.0,0.15789
3,7,L,R,12.0,0.311
3,7,L,R,13.0,0.08134
3,7,L,R,14.0,0.07177
3,7,L,R,15.0,0.00957
3,7,L,R,16.0,0.00478
